"HAFAS_ID";"RMV_ID";"DHID";"HST_NAME";"NAME_FAHRPLAN";"X_GK3_WERT";"Y_GK3_WERT";"X_WGS84";"Y_WGS84";"LNO";"IST_BAHNHOF";"GUELTIG_AB";"GUELTIG_BIS";"VERBUND_1_ISTGLEICH_RMV";"LAND";"RP";"LANDKREIS";"GEMEINDENAME";"ORTSTEILNAME";"AGS_LAND";"AGS_RP";"AGS_LK";"AGS_G";"AGS_OT"
"3030674";"30674";"de:06434:30674";"Lange Meile";"Bad Homburg v.d.H.-Gonzenheim Lange Meile";"3473634";"5564835";"8,62952907922015";"50,2190249371607";"IV HG";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Hochtaunus";"Bad Homburg v.d.Höhe";"Gonzenheim";"06";"4";"34";"001";"999"
"3031303";"31303";"de:06434:31303";"Stift-Tepl-Straße";"Bad Homburg v.d.H. Stift-Tepl-Straße";"3474295";"5565353";"8,6387554366402";"50,2237108271141";"IV HG";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Hochtaunus";"Bad Homburg v.d.Höhe";"Gonzenheim";"06";"4";"34";"001";"999"
"3026801";"26801";"de:06435:26801";"ALEA PARK";"Bad Orb ALEA PARK";"3525390";"5564660";"9,35470158509045";"50,2174969128935";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026717";"26717";"de:06435:26717";"Am Langen Acker";"Bad Orb Am Langen Acker";"3523980";"5566791";"9,33508070833548";"50,2367132082104";"KVG MKK";"0";"14.12.2025";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026543";"26543";"de:06435:26543";"Am Orbtal";"Bad Orb Am Orbtal";"3525399";"5565079";"9,35485567518834";"50,2212633089637";"KVG MKK";"0";"12.04.2010";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026831";"26831";"de:06435:26831";"Am Schafstrieb";"Bad Orb Am Schafstrieb";"3524904";"5566398";"9,34800618956532";"50,2331420352654";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026811";"26811";"de:06435:26811";"Am Wendelinusbrunnen";"Bad Orb Am Wendelinusbrunnen";"3525186";"5565459";"9,35189630606216";"50,2246885747983";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026822";"26822";"de:06435:26822";"Am Wintersberg";"Bad Orb Am Wintersberg";"3525694";"5564834";"9,35897264265076";"50,2190480572896";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026818";"26818";"de:06435:26818";"An der Heppenmauer";"Bad Orb An der Heppenmauer";"3525461";"5565957";"9,35578323632747";"50,2291538000208";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026839";"26839";"de:06435:26839";"Austraße";"Bad Orb Austraße";"3524767";"5566115";"9,34606762403191";"50,2306036322725";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3011074";"11074";"de:06435:11074";"Bahnhof";"Bad Orb Bahnhof";"3524904";"5565980";"9,34797879049256";"50,2293842483857";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026812";"26812";"de:06435:26812";"Bahnhofstraße";"Bad Orb Bahnhofstraße";"3524958";"5565865";"9,34872801190734";"50,2283481343492";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026808";"26808";"de:06435:26808";"Bayernweg";"Bad Orb Bayernweg";"3524711";"5565088";"9,34521602461289";"50,221373311465";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026823";"26823";"de:06435:26823";"Berliner Straße";"Bad Orb Berliner Straße";"3525573";"5565039";"9,35729106461844";"50,2208962273136";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026820";"26820";"de:06435:26820";"Burgring";"Bad Orb Burgring";"3524744";"5565668";"9,34571617859032";"50,2265860961404";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3022662";"22662";"de:06435:22662";"Busbahnhof";"Bad Orb Busbahnhof";"3524892";"5565966";"9,34780970117681";"50,2292588938482";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026805";"26805";"de:06435:26805";"Dr.-Weinberg-Straße";"Bad Orb Dr.-Weinberg-Straße";"3524787";"5564733";"9,34625779182494";"50,2181787081964";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026844";"26844";"de:06435:26844";"Ebertplatz";"Bad Orb Ebertplatz";"3524380";"5565892";"9,34062962125904";"50,2286149330902";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026649";"26649";"de:06435:26649";"Edeka";"Bad Orb Edeka";"3524411";"5566377";"9,34109521930476";"50,2329737715236";"KVG MKK";"0";"09.11.2010";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026814";"26814";"de:06435:26814";"Eichendorffstraße";"Bad Orb Eichendorffstraße";"3526224";"5566094";"9,36648556967312";"50,2303521279768";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026865";"26865";"de:06435:26865";"Frankfurter Straße";"Bad Orb Frankfurter Straße";"3524467";"5566038";"9,3418582516287";"50,2299238758098";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026842";"26842";"de:06435:26842";"Friedrichstal/Kasselberg";"Bad Orb Friedrichstal/Kasselberg";"3524097";"5565404";"9,33663267875165";"50,2242394225101";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026843";"26843";"de:06435:26843";"Friedrichstalstraße";"Bad Orb Friedrichstalstraße";"3524246";"5565733";"9,33874158247657";"50,2271910332739";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026834";"26834";"de:06435:26834";"Fuldaer Straße";"Bad Orb Fuldaer Straße";"3524206";"5566738";"9,33824506256472";"50,236227547977";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026833";"26833";"de:06435:26833";"Geigershallenweg";"Bad Orb Geigershallenweg";"3524012";"5566642";"9,33551981786015";"50,2353724127668";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026825";"26825";"de:06435:26825";"Gelnhäuser Weg";"Bad Orb Gelnhäuser Weg";"3525394";"5565245";"9,35479670491785";"50,2227558514228";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026837";"26837";"de:06435:26837";"Gewerbestraße";"Bad Orb Gewerbestraße";"3524083";"5566497";"9,33650576989582";"50,2340659905675";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026819";"26819";"de:06435:26819";"Haselstraße";"Bad Orb Haselstraße";"3525019";"5565907";"9,34958563384264";"50,2287231378767";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026815";"26815";"de:06435:26815";"Haseltal";"Bad Orb Haseltal";"3525965";"5566065";"9,36285380420273";"50,2301028313984";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026840";"26840";"de:06435:26840";"Hubertusstraße";"Bad Orb Hubertusstraße";"3524529";"5565791";"9,34271120746635";"50,2277007990172";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3022786";"22786";"de:06435:22786";"Jahnstraße";"Bad Orb Jahnstraße";"3525296";"5565103";"9,35341404030422";"50,2214834737097";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026550";"26550";"de:06435:26550";"Kinderdorf Wegscheide";"Bad Orb Wegscheide";"3528932";"5563798";"9,40426222849884";"50,2095852670477";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3022806";"22806";"de:06435:22806";"Konzerthalle";"Bad Orb Konzerthalle";"3525204";"5564782";"9,35210365260209";"50,2186016255179";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026827";"26827";"de:06435:26827";"Küppelsmühle";"Bad Orb Küppelsmühle";"3525712";"5564066";"9,35917291592073";"50,21214300702";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026824";"26824";"de:06435:26824";"Kurmainzer Straße";"Bad Orb Kurmainzer Straße";"3525435";"5565442";"9,355384396074";"50,2245251079996";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026899";"26899";"de:06435:26899";"Lauzenberg";"Bad Orb Lauzenberg";"3525457";"5566273";"9,35574835207644";"50,2319947848785";"KVG MKK";"0";"12.12.2021";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026830";"26830";"de:06435:26830";"Lauzenstraße";"Bad Orb Lauzenstraße";"3524985";"5566051";"9,34911862127876";"50,2300191218051";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026841";"26841";"de:06435:26841";"Leimbachstraße";"Bad Orb Leimbachstraße";"3524343";"5565678";"9,34009739014017";"50,2266926088867";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026803";"26803";"de:06435:26803";"Lindenallee";"Bad Orb Lindenallee";"3525083";"5564711";"9,3504036152026";"50,2179684741436";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026832";"26832";"de:06435:26832";"Ludwigstraße";"Bad Orb Ludwigstraße";"3524805";"5566244";"9,34660860494989";"50,2317617421037";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026838";"26838";"de:06435:26838";"Martinusstraße";"Bad Orb Martinusstraße";"3524659";"5566324";"9,34456760010288";"50,232487032307";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026910";"26910";"de:06435:26910";"Michaelstraße";"Bad Orb Michaelstraße";"3525134";"5566243";"9,35121948763958";"50,2317388823625";"KVG MKK";"0";"12.12.2021";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026835";"26835";"de:06435:26835";"Mittelweg";"Bad Orb Mittelweg";"3524192";"5566660";"9,3380438657";"50,2355269060471";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026888";"26888";"de:06435:26888";"Naturbad";"Bad Orb Naturbad";"3525674";"5564670";"9,35868134202451";"50,2175745756057";"KVG MKK";"0";"01.01.1970";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3022667";"22667";"de:06435:22667";"Odenwaldstraße";"Bad Orb Odenwaldstraße";"3524986";"5566387";"9,34915473287999";"50,2330396924908";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026804";"26804";"de:06435:26804";"Philosophenweg";"Bad Orb Philosophenweg";"3524906";"5564499";"9,34790978145416";"50,2160700719702";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026544";"26544";"de:06435:26544";"Rathaus";"Bad Orb Rathaus";"3524807";"5565814";"9,34660856157437";"50,227895990893";"KVG MKK";"0";"10.05.2010";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3004584";"4584";"de:06435:4584";"Rotahornallee";"Bad Orb Rotahornallee";"3525434";"5564899";"9,35533405103501";"50,2196436200806";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026845";"26845";"de:06435:26845";"Sachsenhäuser Straße";"Bad Orb Sachsenhäuser Straße";"3524299";"5565978";"9,33949997562134";"50,2293913954015";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026545";"26545";"de:06435:26545";"Salinenplatz";"Bad Orb Salinenplatz";"3524951";"5565402";"9,34859951608328";"50,2241860926099";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026806";"26806";"de:06435:26806";"Sälzerstraße";"Bad Orb Sälzerstraße";"3524845";"5564805";"9,34707513860279";"50,2188235550573";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026817";"26817";"de:06435:26817";"Sängerheim";"Bad Orb Sängerheim";"3525624";"5566126";"9,35807895916385";"50,2306660664304";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026809";"26809";"de:06435:26809";"Toskana-Therme";"Bad Orb Toskana-Therme";"3524998";"5565032";"9,34923378637376";"50,2208578360782";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3022804";"22804";"de:06435:22804";"Uferweg";"Bad Orb Uferweg";"3524568";"5566218";"9,34328535648896";"50,2315378820291";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3022673";"22673";"de:06435:22673";"Untertor";"Bad Orb Untertor";"3524971";"5565779";"9,34890454321401";"50,2275744529259";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026800";"26800";"de:06435:26800";"Villbacher Straße";"Bad Orb Villbacher Straße";"3525484";"5564906";"9,35603509440231";"50,2197044012691";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026807";"26807";"de:06435:26807";"Von-Dalberg-Straße Nord";"Bad Orb Von-Dalbergs-Höhe";"3524748";"5565285";"9,3457472942614";"50,2231427847798";"KVG MKK";"0";"13.12.2015";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026810";"26810";"de:06435:26810";"Von-Dalberg-Straße Süd";"Bad Orb Von-Dalberg-Straße";"3524661";"5564945";"9,34450614800324";"50,2200898331375";"KVG MKK";"0";"13.12.2015";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3022805";"22805";"de:06435:22805";"Wächtersbacher Weg";"Bad Orb Wächtersbacher Weg";"3523744";"5566867";"9,33177756058034";"50,2374059516977";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026546";"26546";"de:06435:26546";"Waldfrieden";"Bad Orb Waldfrieden";"3527119";"5563693";"9,3788573448184";"50,2087270548551";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026816";"26816";"de:06435:26816";"Wemmstraße";"Bad Orb Wemmstraße";"3525609";"5566014";"9,35786118954777";"50,2296598449279";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026891";"26891";"de:06435:26891";"Wildpark";"Bad Orb Wildpark";"3526720";"5563925";"9,37328434779153";"50,2108308396731";"KVG MKK";"0";"14.08.2020";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3026821";"26821";"de:06435:26821";"Würzburger Straße";"Bad Orb Würzburger Straße";"3525947";"5564601";"9,36250160020487";"50,2169423794143";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Orb";"Bad Orb";"06";"4";"35";"001";"000"
"3015791";"15791";"de:06435:15791";"Kirche";"Bad Soden-Salmünster-Ahl Kirche";"3528341";"5573064";"9,39667529103743";"50,2929136833734";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Ahl";"06";"4";"35";"002";"010"
"3026935";"26935";"de:06435:26935";"Wasserwerk-ARDEAS Seenwelt";"Bad Soden-Salmünster-Ahl Wasserwerk-ARDEAS Seenwelt";"3528881";"5573853";"9,40431327082135";"50,2999804599355";"KVG MKK";"0";"14.12.2025";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Ahl";"06";"4";"35";"002";"010"
"3022731";"22731";"de:06435:22731";"Birkenhainer Straße";"Bad Soden-Salmünster-Alsberg Birkenhainer Straße";"3530646";"5570387";"9,42880449573593";"50,2687330552602";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Alsberg";"06";"4";"35";"002";"020"
"3017487";"17487";"de:06435:17487";"Badestraße";"Bad Soden-Salmünster-Bad Soden Badestraße";"3526358";"5572513";"9,36880957493464";"50,2880520728043";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Bad Soden";"06";"4";"35";"002";"030"
"3026967";"26967";"de:06435:26967";"Freibad";"Bad Soden-Salmünster-Bad Soden Freibad";"3525678";"5571906";"9,35922696907924";"50,2826251801684";"KVG MKK";"0";"15.12.2024";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Bad Soden";"06";"4";"35";"002";"030"
"3026965";"26965";"de:06435:26965";"Kurpark";"Bad Soden-Salmünster-Bad Soden Kurpark";"3525700";"5572538";"9,35957851100538";"50,2883057938889";"KVG MKK";"0";"15.12.2024";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Bad Soden";"06";"4";"35";"002";"030"
"3026966";"26966";"de:06435:26966";"Salztalklinik";"Bad Soden-Salmünster-Bad Soden Salztalklinik";"3525676";"5572074";"9,35921029640122";"50,2841355583009";"KVG MKK";"0";"15.12.2024";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Bad Soden";"06";"4";"35";"002";"030"
"3015831";"15831";"de:06435:15831";"Schweizerhaus";"Bad Soden-Salmünster-Bad Soden Schweizerhaus";"3526137";"5573162";"9,3657534037635";"50,2938962736406";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Bad Soden";"06";"4";"35";"002";"030"
"3026744";"26744";"de:06435:26744";"Spessarttherme";"Bad Soden-Salmünster-Bad Soden Spessarttherme";"3525821";"5572649";"9,36128390635399";"50,2892983903942";"KVG MKK";"0";"01.10.2014";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Bad Soden";"06";"4";"35";"002";"030"
"3026964";"26964";"de:06435:26964";"Sprudelallee";"Bad Soden-Salmünster-Bad Soden Sprudelallee";"3525904";"5572913";"9,36246661594608";"50,2916680697634";"KVG MKK";"0";"15.12.2024";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Bad Soden";"06";"4";"35";"002";"030"
"3026852";"26852";"de:06435:26852";"Im Birkengrund";"Bad Soden-Salmünster Kath.-Willenroth Im Birkengrund";"3525086";"5577375";"9,35128388305231";"50,3318158113343";"KVG MKK";"0";"29.03.2019";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Kath.-Willenroth";"06";"4";"35";"002";"050"
"3026623";"26623";"de:06435:26623";"Schönhof";"Bad Soden-Salmünster-Kath.-Willenroth Schönhof";"3525918";"5578701";"9,36305985931663";"50,343700257119";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Kath.-Willenroth";"06";"4";"35";"002";"050"
"3022724";"22724";"de:06435:22724";"Waldschule";"Bad Soden-Salmünster-Kath.-Willenroth Waldschule";"3525697";"5578466";"9,35993926921863";"50,3415973370588";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Kath.-Willenroth";"06";"4";"35";"002";"050"
"3026931";"26931";"de:06435:26931";"Waldschulstraße";"Bad Soden-Salmünster-Kath.-Willenroth Waldschulstr";"3525012";"5576681";"9,350198653947";"50,325580053409";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Kath.-Willenroth";"06";"4";"35";"002";"050"
"3015828";"15828";"de:06435:15828";"Kerbersdorf";"Bad Soden-Salmünster-Kerbersdorf";"3527570";"5577398";"9,38617187102582";"50,3319117614582";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Kerbersdorf";"06";"4";"35";"002";"060"
"3026895";"26895";"de:06435:26895";"Firma Lingenfelder";"Bad Soden-Salmünster-Mernes Firma Lingenfelder";"3533852";"5566858";"9,47345595398265";"50,23683340964";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Mernes";"06";"4";"35";"002";"070"
"3026896";"26896";"de:06435:26896";"Kirche";"Bad Soden-Salmünster-Mernes Kirche";"3534379";"5567028";"9,48085793696549";"50,2383312992173";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Mernes";"06";"4";"35";"002";"070"
"3026894";"26894";"de:06435:26894";"Ortsmitte";"Bad Soden-Salmünster-Mernes Ortsmitte";"3534091";"5567118";"9,47682919665996";"50,2391570336454";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Mernes";"06";"4";"35";"002";"070"
"3015830";"15830";"de:06435:15830";"Dorfbrunnen";"Bad Soden-Salmünster-Romsthal Dorfbrunnen";"3526787";"5575529";"9,37504260490626";"50,3151459777403";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Romsthal";"06";"4";"35";"002";"080"
"3022726";"22726";"de:06435:22726";"Feuerwehr";"Bad Soden-Salmünster-Romsthal Feuerwehr";"3526775";"5575910";"9,37490111303064";"50,3185716210026";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Romsthal";"06";"4";"35";"002";"080"
"3015013";"15013";"de:06435:15013";"Huttengrundhalle";"Bad Soden-Salmünster-Romsthal Huttengrundhalle";"3526861";"5575901";"9,37610795742221";"50,3184868069828";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Romsthal";"06";"4";"35";"002";"080"
"3022870";"22870";"de:06435:22870";"Kirche";"Bad Soden-Salmünster-Romsthal Kirche";"3526728";"5575620";"9,37422070695393";"50,315966719721";"KVG MKK";"0";"10.08.2009";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Romsthal";"06";"4";"35";"002";"080"
"3022856";"22856";"de:06435:22856";"Am Palmusacker";"Bad Soden-Salmünster-Salmünster Am Palmusacker";"3526760";"5570552";"9,37431174658376";"50,2704049722534";"KVG MKK";"0";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Salmünster";"06";"4";"35";"002";"090"
"3011054";"11054";"de:06435:11054";"Bahnhof";"Bad Soden-Salmünster Bahnhof";"3526544";"5571655";"9,37135931342622";"50,2803304875047";"KVG MKK";"1";"01.01.1995";"null";"1";"Hessen";"Darmstadt";"Main-Kinzig";"Bad Soden-Salmünster";"Salmünster";"06";"4";"35";"002";"090"
